,NDVI_veg,EVI_veg,RGVI_veg,NDVI_var_veg,EVI_var_veg,RGVI_var_veg,NDVI_veg2,EVI_veg2,RGVI_veg2,NDVI_var_veg2,EVI_var_veg2,RGVI_var_veg2,NDVI_rep,EVI_rep,RGVI_rep,NDVI_var_rep,EVI_var_rep,RGVI_var_rep,NDVI_rep2,EVI_rep2,RGVI_rep2,NDVI_var_rep_2,EVI_var_rep_2,RGVI_var_rep_2,NDVI_rip,EVI_rip,RGVI_rip,NDVI_var_rip,EVI_var_rip,RGVI_var_rip,NDVI_rip2,EVI_rip2,RGVI_rip2,NDVI_var_rip_2,EVI_var_rip_2,RGVI_var_rip_2,Class of Land
10,0.4605011347108383,0.134338422175952,1.0681247656638868,0.0494104195246338,0.0079240026322753,0.0016881722383707,0.1418786257522368,0.0346064922164836,1.0200049382938952,0.0092407495216943,0.0005225866860021,0.0002982764519719,0.5520071830196203,0.2857661001991525,0.9463536112409958,0.0319414197171397,0.0289494706991937,0.0028609906478675,0.414960657698236,0.0929561982651461,0.9969975461962068,0.0177368167877619,0.0007628219115934,2.147557279286584e-05,0.3902316280716207,0.1558615794648757,1.0178002105215145,0.0380966435852563,0.0073317227163487,0.0002267619759181,0.0545207130266435,0.0017757889789983,1.0321410243398197,2.604061474527226e-06,7.460915945752422e-06,6.199849946422315e-05,Rice
11,0.408047586004812,0.1214256781114565,1.0716296520501398,0.0274185806260402,0.0036705504338812,0.0001890501259692,0.2341149443682386,0.0478111111398696,1.0126742270867408,0.0464723992558648,0.0019503068435779,1.845896305800928e-05,0.7114539117451586,0.5628758779651142,0.9836319380570528,0.0049267987774425,0.052750995228605,3.5045107292239045e-05,0.5676082702490192,0.1349105716441718,1.0042441859352018,4.825818692072993e-05,0.004148695157628,3.4462140408856664e-05,0.3375207672701775,0.0976639912693025,1.0182441498342838,0.0455793802080515,0.0065676422227547,2.822079193181046e-05,,0.0,,,0.0,,Rice
12,0.2668682042844551,0.0541679215781049,1.0848560030084522,0.0095452207674892,0.0013159055031884,0.000456787715817,0.2439023886950776,0.0707634826450291,1.000384210056652,0.0221521814088807,0.0031311845199544,0.0001349658376628,0.7318187835844855,0.6177713191543572,0.9800083862521554,0.0067992314151575,0.081485000489932,1.205578694709066e-05,0.4607120930116383,0.1451401739978921,0.9900261088079476,0.008178524328208,0.006334449418,7.591891604039203e-05,0.3242355399765563,0.1161837358249684,1.0223624911653173,0.0369431246734475,0.0067307499773081,8.607064135929099e-05,0.0384121258832046,0.0053486012241138,1.0452470191544754,0.0015712233402083,8.287592061315839e-05,0.0001395428219155,Rice
13,0.3726975509625808,0.1000167262669683,1.0856844592045252,0.0270453049386889,0.0026216567091463,0.0007878547100117,0.3635463756860241,0.0577641028881742,0.99161698164348,0.0154478840623597,0.006729239715029,1.7494064495465974e-05,0.60977398804626,0.4863519744189415,0.9745745179214558,0.0204651829928108,0.0711942207637779,8.529130383925323e-05,0.5541674574899788,0.1844149701594915,0.9987836825201702,0.0005082948184995,0.0084981063404284,1.603072732481375e-05,0.3228330258450767,0.1118792237792355,1.0255872217697304,0.0383995192388018,0.0084790213964087,0.0001618805620504,0.0915959426000102,0.005918496583276,1.0482492301755604,0.0002570069938883,2.192461885318608e-05,0.0001346188011299,Rice
14,0.4821917338867931,0.1857586842414094,1.0626058781285177,0.0691204286361076,0.0153683575713762,0.0010900422194567,0.1690792683208536,0.040956184700491,1.0062400624798018,0.0153731743918983,0.0007345922831137,0.0002785338522239,0.7645991860619754,0.3147943234277412,0.9865019561234524,0.0094891387827206,0.0443688444739288,1.2525248865908309e-05,0.4734461551440906,0.1248298797925601,0.984405849645786,0.0031399322741698,0.0005755328782975,8.242416928050327e-05,0.3580438590091366,0.1075412235175976,1.0147713160898455,0.052275282684756,0.0082302693610993,1.6165534119244966e-05,0.1689301871321284,0.0085111702890471,1.0452132462426622,0.0015860767469367,3.689380919747084e-05,3.485334688376689e-06,Rice
15,0.5163440993085033,0.1983545629346337,1.0496123433091198,0.0580460914517966,0.01607549024451,0.0004341613731624,0.1746566911153956,0.0461733646567202,1.0131878179449,0.0265866899861154,0.0018190401624754,0.0003850433599414,0.5570968458490191,0.3030444741050854,0.9812187628403504,0.0220272035627583,0.0310941002041814,9.584797131594004e-05,0.5151756801170833,0.1268217937264129,0.9897191257402532,0.0027089048998551,0.0020351035557735,5.715776925246294e-05,0.3346986991258699,0.1123681191482822,1.0154875999723163,0.0548919279875492,0.0082592076949919,8.245497832445662e-05,0.0996440603764965,0.0020892265352123,1.065857861137789,0.0,1.4965260052921312e-05,0.0,Rice
16,0.2669947423329131,0.0688369875792106,1.1191416190977428,0.0061737040556526,0.0010887674972023,0.0005298348742845,0.3346388727315053,0.0690087126619275,1.0018304399751246,0.0233000365064929,0.0044542689746245,8.97747180828879e-05,0.7468757379201129,0.437266369796479,0.984942421003866,0.0187357877136211,0.0719009042013778,1.2893313943969611e-05,0.5660215208607826,0.2084243847519299,0.9967713559490096,0.0006863022306555,0.0012699319113303,1.9533018354459297e-05,0.2853638077193037,0.0456841241488028,1.0241209714283477,0.0450873351460954,0.0023717763392133,6.553950122021233e-05,0.0484677076451313,0.0029041366598911,1.057291128848945,0.0007755496773134,1.2985713745792695e-05,4.3038546026645785e-06,Rice
17,0.3927073391827817,0.1158399695218894,1.0931192480586531,0.0536028682298535,0.0060879181699581,0.0022349837969709,0.2009757105590513,0.0490072854448761,1.0226323971260645,0.0203333989812979,0.0017417949991385,0.0007636731946671,0.5794213226762823,0.1569246518073538,0.995328196792806,0.0024467883323233,0.0072727684285197,8.019113073461199e-06,0.5334998622980218,0.1576202062740103,0.9936714514697194,0.0027217453335954,0.0008963869972683,4.500406701743755e-06,0.372770290558126,0.1152249029839533,1.025385917369798,0.0315369260991087,0.0070697162242889,0.0002914508753592,-0.0005206299622543,-9.487711042273574e-06,1.04315317239906,0.0,3.0862855138861684e-10,0.0,Rice
18,0.3958933176846788,0.1146242607772119,1.0755905174947171,0.0231401314358595,0.0031780119236743,0.0001790660171861,0.2126105241963038,0.0416367900106647,1.0115831949059415,0.0454916919520841,0.001786698530209,4.268081997497412e-05,0.6890311570018851,0.5224221562914128,0.9790131281262884,0.0061111298765383,0.0476379450797232,0.0001308108737039,0.5609483938690407,0.1308750074918703,1.0050555132849417,0.0003439885459588,0.00378872740424,3.93283802891691e-05,0.3301913372766018,0.096280597847012,1.016967650466853,0.0494202762353066,0.0067092003200803,3.111732142947992e-05,0.143921751280857,0.0027175442546365,0.9717109372129764,0.0,2.5320160374541854e-05,0.0,Rice
19,0.5252490622384476,0.1840778624782758,1.0481110934862703,0.0360604614872759,0.0089535128209124,0.0003026665404026,0.2363649348599172,0.0510783887215528,1.001606489135143,0.0059011297083709,0.0002202267453568,0.0001407493362474,0.7538226988283306,0.3256656259678846,0.996877897184233,0.0116197222856114,0.0417851130638686,1.9864467838230092e-05,0.4393346244124107,0.0979647681994748,0.9948104762837788,0.0055090451666025,0.0028635686756768,3.047804012316525e-06,0.3191915091299054,0.106668317006722,1.0164713701167942,0.0242835350262101,0.0042859972394644,4.1809544986855793e-05,0.2036885918372469,0.0159523093842394,1.0190655598024845,0.0003937159710285,0.0002565583851864,0.0001487189924713,Rice
20,0.3793076020945745,0.111693108580362,1.07916633077168,0.0139225364309419,0.0027559157238113,0.000186563981919,0.3691991272332762,0.0678229254684218,0.9917542570652949,0.0138021265626578,0.0076922922894825,1.5265859015849657e-05,0.7398762200255403,0.4616068013564897,0.9813659716489256,0.0218073404369478,0.0873355005466005,2.470389891868967e-05,0.5269799101902868,0.2505088883955019,0.996591202923215,0.0002411185290192,0.0021624066899089,1.290848645320319e-05,0.2924644788480675,0.0972879039799092,1.0323397858646135,0.0359793120294365,0.0067249442286686,0.0002122702046056,0.0804585868408825,0.0046922321530934,1.036654615507776,0.0014477411960994,3.0102443155864826e-05,7.176684409804248e-05,Rice
21,0.3852674102865687,0.1091691835775933,1.0772400925546068,0.0225846691777123,0.0028967152916862,0.0001796117403828,0.2277813458902275,0.0455867694183865,1.01312567657385,0.0487532253404799,0.0020104201663841,0.0001041763096336,0.6889315726665757,0.5432918893704141,0.9848407732432292,0.0069718279060082,0.0544679207721674,6.424501170496146e-06,0.5583386356376802,0.1307807957957986,1.0016746376855994,4.714453561009037e-05,0.0039991378667788,1.1138996612932348e-05,0.3020187681038449,0.0954322855909844,1.0208041553690883,0.0425241870508328,0.0057965923824213,2.341378993587955e-05,0.0269069365588743,0.0005227316324573,1.0678391959798994,0.0,9.368515185308328e-07,0.0,Rice
22,0.3271444651678344,0.0906588170759464,1.0926114639428184,0.0150710211558693,0.0018669610255536,0.0005180745188009,0.4049164309075913,0.0834229082966086,0.9906556059345908,0.0199853664960865,0.0117260101872803,1.3555697282901676e-05,0.7861480951261408,0.4472796474334246,0.983919106173908,0.007694293129898,0.0800886387458134,2.4480300857591006e-05,0.5823777427780911,0.2816209642681114,0.9961245039524512,4.385018215656299e-05,0.0031470831029052,8.088009500688555e-06,0.3326617347055525,0.1005025766014063,1.0221699291740602,0.0415587253344012,0.0074823286230292,5.8181990260423335e-05,0.0870694678395671,0.0048731115145007,1.035222801576851,0.0009543677540052,2.746297703726857e-05,8.149354641409995e-05,Rice
23,0.103600714353251,0.028905901781887,1.1970520154620945,0.0049334881419789,0.0021840979267141,0.0033354803239029,0.3944446539901982,0.0568039857454575,0.9913477932632052,0.0166300764462746,0.0043283052855011,6.48326002279978e-08,0.6334636169254919,0.5415099676714851,1.0012212667121156,0.0175013803149378,0.080948687916959,0.0003030925965391,0.5507153746315814,0.1978471736669517,0.9957852530918676,0.000643789465315,0.0012303139391508,1.3371317279712233e-05,0.2699648376781977,0.0694430925728125,1.0221300629632817,0.0295554547216545,0.0038050951365743,4.5035275468767065e-05,0.0601218727114197,0.003583648704124,1.0612646031267354,0.0009703249803536,1.844093770953805e-05,5.862625703662174e-05,Rice
24,0.325963514009537,0.0823220727275995,1.086651118433815,0.0404140022254162,0.0028025745388037,0.0008062714240124,0.231404602239025,0.0486158075667908,1.009456751809922,0.038787052718021,0.0020020478824405,0.00011034667318,0.8092573267628381,0.378593558369222,0.990726133239524,0.0090097288705591,0.0639346620596655,3.380943300918819e-05,0.5722511197969765,0.1412084130486949,1.000232035268107,0.00130788692495,0.0085915135793293,2.0997956378829703e-05,0.3258073547528321,0.1158672913126121,1.0144129514412776,0.0403489057318254,0.007575061774079,8.692711158140208e-06,0.0754250846665929,0.0048733564686694,1.05051914929947,0.0007836225064883,1.4811575941531028e-05,4.889799411538636e-06,Rice
25,0.4223796620618553,0.1307492037076945,1.0659132000391904,0.0438817138472298,0.0067311500766436,0.0005163623413147,0.2801411718403626,0.0738719934343072,1.0172281444008917,0.0229144462681742,0.001748522486264,0.0002742433687862,0.4305110085465463,0.190589780357583,1.003022026285481,0.0108445452764093,0.0044307768403397,9.522681023496552e-05,0.560379805193091,0.1789150891048347,0.9917078131807898,0.00239869346947,0.001770129301282,2.150619987995812e-05,0.447334459997339,0.1437672229513061,1.0124678208736504,0.0503437658030753,0.0126452530685509,0.0002122972248245,0.2330092712541885,0.0138063869081998,1.012353706634168,0.0165683234098538,0.0001118758434579,0.0004249826869324,Rice
26,0.2932031031653137,0.071852287498298,1.1092411912021845,0.0466781294811113,0.0030787142382592,0.0012346183529723,0.2442142064128017,0.0511294353927448,1.0125301420492674,0.0443610949874694,0.0021714488231724,0.000278457362712,0.7439380038971207,0.296322252057173,0.9941142373316084,0.0042056976346152,0.0383850187510018,1.4720103304918068e-05,0.5792311110837041,0.1436348671172206,1.0011573468611614,0.0007261703286152,0.008960586153689,1.2433356659507076e-05,0.3028715956437652,0.102158369729645,1.0216063470640964,0.0550621071908671,0.0074989700384009,5.296093153228415e-05,0.0276410630910466,0.0017759775918716,1.0332833811747653,0.0004526557716578,2.5723540098892343e-06,8.659654408075363e-07,Rice
27,0.4565712701523745,0.166333911828816,1.0859653433869727,0.064549128048257,0.0125470293976763,0.0022767176529188,0.1668515016649744,0.0370972233604177,1.0160972076143269,0.0234731726738842,0.0012724606562741,0.000256574423777,0.5740287305522885,0.1449672531819344,0.9817775474513988,0.0009051351511378,0.0059166965543354,5.301378375809613e-05,0.4927143535771063,0.1443141837975911,0.9967276684013714,0.0104855369624261,0.0013116892283179,9.404817353063697e-06,0.3628920945318973,0.1186818232043284,1.018899530048253,0.0434779932792435,0.0079663211178728,8.882991654519579e-05,-0.0029366978464216,-5.4229390321059096e-05,1.0492687146679542,0.0,1.0082834655750096e-08,0.0,Rice
28,0.1889316752875716,0.0412579600120761,1.0953072085759634,0.0036215950542317,0.00169437044181,0.0010812404879347,0.2683618545750406,0.0599587629591372,1.0024124057584345,0.0349208321156505,0.0016588449303489,4.090536421518838e-05,0.7962716655823109,0.6087813759503402,0.988007087934886,0.0070539700342557,0.1030902231592336,5.087643911214313e-05,0.5779723261673033,0.1441623017230655,1.0013147149621346,0.00111392488851,0.0090113345311673,6.329689168151938e-06,0.2830140623007359,0.1007149460446594,1.022140471963832,0.0366184986962732,0.0056005064523243,8.301871260064007e-05,0.0452711925187979,0.005726624200908,1.044952052171907,0.0015022548731139,8.623064073133373e-05,1.4786134628285254e-05,Rice
29,0.2957334994001094,0.0703290795409345,1.0911847846137188,0.0380940700376309,0.0021812295937328,0.0008757108917428,0.2514933233444464,0.0531148656899167,1.006885304202167,0.0455211381637765,0.0023444596415883,0.0001404456204638,0.719114818669498,0.490363494686398,0.9775320975804452,0.0119968294756069,0.0594935980905127,0.0002354527733382,0.5758219489236398,0.1449803847391904,0.9953891093205894,0.0007428316845274,0.0092058236523081,3.716667360729433e-05,0.3545908655953382,0.1366136514835293,1.0065026351341606,0.0470898057881515,0.0105967537417405,8.906068421292853e-06,0.0865174954980348,0.0046901682709715,1.0283791082674651,0.0005441270358395,2.2923475623717827e-05,1.1144351787355424e-05,Rice
30,0.4745530509606439,0.1784270660222237,1.0622955399403915,0.0628715403405443,0.0129844961626923,0.0009002525031375,0.1478404575213813,0.0313490620600061,1.017426203705892,0.0387598390292637,0.001968712551247,0.0001254334564493,0.6382825218006127,0.2369294605970879,0.9964912621588216,0.0119430807061473,0.0276229509569381,9.996769645721389e-06,0.5693346343387548,0.1249517098676295,0.9975870320694756,0.0001416222839461,0.0069448043416556,2.181676805884133e-05,0.3303044546967617,0.113874138710862,1.01127306187527,0.0394682274892091,0.0070968016550452,4.4940009203725774e-05,0.0943777966887063,0.0055862161387688,1.0331409659766526,0.0019212833800004,4.177451905889128e-05,0.000117094026737,Rice
31,0.2867478697008856,0.0704768944488047,1.1006861390488114,0.0427079022844485,0.0024797596794939,0.0013860249490514,0.2119940866867783,0.0664376328248303,1.0118456602355776,0.0354522685416348,0.0026283623994508,0.0004906864939297,0.8343819637582917,0.409905532428608,0.9918608107180632,0.0060570716197962,0.0736728496702221,8.124893860101663e-06,0.5913640013103068,0.1886476981247962,0.9873083155651547,0.0009037750498225,0.001869765801832,3.391361035753647e-05,0.375798079679476,0.1266162730457382,1.0101646798643726,0.0427859633678093,0.0084323633636119,6.380972000645266e-05,0.0805409221745505,0.001599163216011,1.0488213262833224,0.0,8.767964542089526e-06,0.0,Rice
32,0.4635270386506511,0.1725302009875013,1.0879849849026066,0.0687812631434833,0.013798519807175,0.0028560666441075,0.1213710703599938,0.0273300360191866,1.0043295855018644,0.0363895520966869,0.0020107953598445,0.0001513004947596,0.5639635086746618,0.270391012793032,0.9910148267744164,0.0176667290916914,0.0167715701954664,6.3463801951349e-06,0.4813956670314874,0.1384312271042911,0.9913468070873472,0.0082946758293082,0.0012648071684315,3.5060369689291413e-05,0.2792959691258944,0.1248365880709024,1.019957198173671,0.0385622162059329,0.0121878814752224,4.369364384236786e-05,,0.0,,,0.0,,Rice
33,0.4774885582180416,0.1726631950451562,1.0524367830628882,0.0628519372012719,0.0126376154539004,0.0004205872394193,0.1583834170026191,0.0289635656073325,1.023860326141259,0.0445809754087406,0.001343645464673,0.0002033939408549,0.5960442868131646,0.3886833283290424,0.9739417250922154,0.0191282961726944,0.0351671246056537,0.0001225361844719,0.579016415349028,0.1369128003761571,0.9968004386352476,0.0034239602340907,0.0042846875370472,8.887890590971561e-06,0.3580849963762946,0.115565904549004,1.017364091969047,0.073156565077825,0.0108545861718748,0.0001743376440628,0.0220117142042104,0.0005630862687483,1.0393836163683554,3.41276690083984e-05,6.444451294261522e-07,8.835399036774529e-05,Rice
34,0.2981551582295977,0.0738275913875273,1.1141376999857708,0.0458462220765903,0.003131338346176,0.0015673727119611,0.2486492736934756,0.0507581296029302,1.000027866997973,0.0358474011422668,0.0018166417154216,8.520494432629919e-06,0.614321852316104,0.4095287861915077,0.9731364344702432,0.0107846784630947,0.0375149622990791,1.6060895048664266e-05,0.5734617591313209,0.1411734623291852,1.0020698686126996,0.0005936094242587,0.0087032114761057,7.543851816032432e-06,0.2900525142803906,0.1045089471187545,1.0188515567581795,0.0419657268141232,0.006896642686986,6.315613462001197e-05,0.0216394756775115,0.0014764093760326,1.0365398256235998,0.0007567474520376,2.6278078398972406e-06,0.0002359380181948,Rice
35,0.3375227932022389,0.0936266495265473,1.0883641626835223,0.0242850788605984,0.0021831107958781,0.0005497775527591,0.1686782521216463,0.0341828676707505,1.002112468162479,0.057511368505915,0.0019950403730974,0.0006733174402092,0.6882583099212698,0.5527520670391712,0.98616314588795,0.0077257897939491,0.0599875646470749,1.717165069235209e-05,0.5485945368277123,0.1247072666508275,0.9982101308631108,9.134631704449816e-06,0.00350805014808,1.357309434918541e-06,0.2731056418152829,0.0874499350145796,1.017544962445008,0.049489501614146,0.0058509984604558,0.0002267240937108,0.0668197342121118,0.0030916990511347,1.030463515676722,2.692283777673649e-05,5.765923566820868e-06,0.0004232543287823,Rice
36,0.3991141213228945,0.1114648869295653,1.070552008684151,0.037385248824617,0.0041073892121743,0.0003723148415493,0.1580696090100549,0.0408280048126669,0.9962686955429344,0.0411261913579254,0.0025003017092874,0.0002039454606078,0.6817436271159316,0.5170161835085202,0.9869515942775994,0.0058945348233278,0.0541102204129184,1.5234321019808452e-05,0.503488210297515,0.150770160786918,0.9943880917856268,0.0029697616744389,0.0014988724477122,3.69265671702881e-05,0.3184844754494425,0.097439962528644,1.0065714038721545,0.0656996197393475,0.007811745152318,0.0001783366899529,0.0223704458164205,0.0009399469261421,1.0225794306504905,1.543249451679992e-05,4.7318124078119366e-07,0.0003213986045534,Rice
37,0.300835277639505,0.0764427092831865,1.0865162514885112,0.0156460120582923,0.0014957496659003,0.000473728942168,0.3519079430706287,0.0625021288348957,0.9967276109693672,0.0231116744702614,0.0081278214578515,2.096349206373576e-05,0.5684370224751369,0.4143192613257656,0.9612468135477216,0.0322985331657958,0.0514321643822929,0.0008663521959299,0.5725975325964711,0.2117182648918112,1.0018323888349667,0.0001051901005746,0.0100182690697781,2.883547618010211e-06,0.294379282552821,0.0992552305831794,1.0240574720559117,0.0397691454494201,0.0072502759884231,0.0001514002902615,0.1652207385752141,0.0085698422222493,1.0435028405374005,0.0002310699073506,4.0973382299172376e-05,4.68343446889096e-05,Rice
38,0.3442073679343389,0.0866148148551124,1.0737666766291043,0.0374797327317486,0.0029170618571416,0.0004885744960824,0.2035873652767579,0.0513231804837408,1.00126810441986,0.0472570453232023,0.00295182234103,0.0003085876416169,0.6584995086179943,0.5040101419586325,0.989432607536997,0.0080971873655796,0.0482462956413052,1.7189729325681866e-06,0.5577182193554823,0.1739702206330863,0.9945680204380546,0.0008260443103184,0.0015184629360133,4.359545789652554e-06,0.3459501659863592,0.1070332791691606,1.0079830683657385,0.0639413265094623,0.0088711941810564,0.0001173355772697,0.026095871120229,0.0013776777661071,1.0378457890651558,0.0002812516116387,1.1047092127499318e-06,4.2473869587449647e-05,Rice
39,0.4844346533648959,0.1684036909300196,1.0541173917116589,0.0430002314599185,0.0076930617822684,0.0003937244353681,0.2038988723726018,0.0417356553243118,1.0043279467738817,0.0094433441725974,0.0003578730926444,0.000172426989681,0.6325155490005177,0.4123940944204066,0.9841386983509376,0.0283281490556339,0.0506870476284391,1.6373984444109846e-05,0.4362681855978522,0.0865590211850366,1.0002436752554131,0.0156889835932301,0.0025138268503132,5.558920212722407e-06,0.3301164441714372,0.1075140069815934,1.0140457252214468,0.0431656981143318,0.0066496726091351,2.711496163692841e-05,0.0600957382664872,0.0051956761163954,1.0367632025096272,0.0004326863646412,4.330866218849279e-05,7.051296116826437e-05,Rice
